severity,max_disp_px,mean_disp_px,reg_err_mean,reg_err_median,reg_err_p90,reg_err_mean_argmax,reg_err_median_argmax,reg_err_p90_argmax,n_reg_scored,paste2_acc,random_floor,n_label_scored,runtime_s
0.0,411.01094875927566,125.53459406675867,763.4104282724205,654.4454282646693,1443.9032785029428,812.5594916430371,719.0027816357875,1537.5308126993748,4158,0.6533175355450237,0.18663753269612066,4220,204.83922672271729
4.0,1618.8237836441494,571.6962017970772,820.1096953705674,706.4729063162238,1577.989351345071,874.4342723038474,765.780647444162,1682.0047562358436,4153,0.6412322274881517,0.18663753269612066,4220,223.79553985595703
8.0,3237.647567288299,1143.3924035941543,951.5946989640711,812.5854535452959,1892.4733266837268,1004.2650643227928,841.5919438777917,1999.9541742682663,4154,0.628436018957346,0.18663753269612066,4220,220.6927969455719
