severity,max_disp_px,mean_disp_px,reg_err_mean,reg_err_median,reg_err_p90,reg_err_mean_argmax,reg_err_median_argmax,reg_err_p90_argmax,n_reg_scored,paste2_acc,random_floor,n_label_scored,runtime_s
0.0,411.0109487592758,171.2858128155102,762.9624416892289,649.873649915872,1443.998961218463,815.0685345860142,719.0027816357875,1553.5282417041997,4158,0.6521327014218009,0.18663753269612066,4220,124.83401489257812
4.0,1822.8356146933643,881.1481296851216,844.5312224177915,731.426340041266,1616.393577118833,904.7935643353454,769.1560309846111,1726.889689586454,4154,0.65,0.18663753269612066,4220,146.7096710205078
8.0,3645.6712293867286,1762.2962593702432,1009.3219032516139,860.2894861614897,1991.8283210319296,1065.4191325259953,903.606662215369,2113.964932791473,4153,0.6239336492890996,0.18663753269612066,4220,245.91690278053284
