severity,max_disp_px,mean_disp_px,reg_err_mean,reg_err_median,reg_err_p90,reg_err_mean_argmax,reg_err_median_argmax,reg_err_p90_argmax,n_reg_scored,paste2_acc,random_floor,n_label_scored,runtime_s
0.0,411.01094875927566,165.08587278638714,598.8386394440186,526.0207490332701,1123.985133882356,656.0906902047273,600.6013652998134,1226.7474035017424,3337,0.8085399449035813,0.40943181971677617,3630,171.24314141273499
1.0,546.712641506729,259.6421443150661,600.7707194494174,528.6438914443347,1123.4242864277192,658.3539283154855,600.800299600458,1226.8569598775564,3337,0.8109672085974098,0.40943181971677617,3629,174.3982470035553
2.0,1093.425283013458,519.2842886301322,611.2242496553393,534.4668792558484,1131.3921192823257,671.0214641763229,601.2096140282522,1242.95213101712,3340,0.8066115702479338,0.40943181971677617,3630,299.43216943740845
3.0,1640.1379245201874,778.9264329451981,624.3523424467621,540.6276209501918,1183.6428088992839,684.4302793797197,602.7354311802153,1267.2272882162852,3341,0.8027548209366391,0.40943181971677617,3630,247.9931812286377
4.0,2186.850566026916,1038.5685772602644,650.2516689067102,571.2815441852425,1218.9767738670146,710.6029600987265,630.3348316569536,1328.5209821451824,3339,0.7944903581267218,0.40943181971677617,3630,244.90867161750793
6.0,3280.275849040375,1557.8528658903963,737.6277306180431,629.0949961356407,1396.2279061504794,795.3553805093536,688.0007267438023,1498.1424209806846,3340,0.781267217630854,0.40943181971677617,3630,219.9962899684906
8.0,4373.701132053832,2077.137154520529,817.4618756763293,691.2147050773451,1579.7519729692722,871.0424528746358,730.0,1695.3896307338912,3341,0.7741935483870968,0.40943181971677617,3627,200.98079466819763
